ExciseTaxNbr,Month,Day,Year,SalePrice,PropertyType,PropertyClass,PrincipalUse,SaleInstrument,SaleReason,AFHistoricProperty
2469242,11,29,2010,0,3,8,6,15,5,0
1698072,07,09,1999,195000,3,8,6,3,1,N
3060553,07,26,2020,547500,11,8,6,2,1,N
1533528,03,18,1997,0,3,8,6,15,18,N
1675323,03,25,1999,159000,3,8,6,3,1,N
1238652,03,23,1992,85000,3,8,0,2,1,N
1587850,12,31,1997,0,0,0,0,15,5, 
1273885,10,08,1992,0,3,8,0,15,9,N
2117331,04,21,2005,284190,2,3,2,3,1,N
1307745,05,14,1993,0,3,8,0,15,9,N
1427247,04,29,1995,0,3,8,0,15,18,N
3021597,11,06,2019,925000,11,8,6,3,1,N
2701382,11,14,2014,325000,3,8,6,3,8, 
1411762,01,01,1994,10194,3,8,6,15,18,N
2012128,12,30,2003,203000,3,3,2,3,1,N
1984318,08,26,2003,160000,3,3,2,3,1,N
2724177,04,13,2015,435000,3,8,6,3,1,N
1775565,09,05,2000,0,3,8,6,15,10,N
3076983,08,24,2001,0,11,8,6,2,16,N
2651157,01,07,2004,0,3,8,6,15,8,N
1688712,05,26,1999,186429,2,8,6,3,1,N
1886617,05,08,2002,118950,3,8,6,18,1,N
1694231,06,25,1999,51736,3,8,6,15,14,N
2372596,11,24,2008,208203,3,8,6,18,4,N
1389146,04,04,1994,0,3,8,0,15,18,N
3000098,07,09,2019,922500,11,8,6,3,1,N
1996729,10,14,2003,343000,3,8,6,3,1,N
2546639,06,01,2012,0,3,8,6,15,11,N
2413184,10,15,2009,242000,3,8,6,3,1,N
954766,07,22,1987,69950,3,8,0,2,1,N
2681169,07,16,2014,785000,3,8,6,3,1,N
976592,12,02,1987,109000,3,8,0,2,1,N
2375917,11,29,2008,0,1,7,6,15,11,N
2375917,11,29,2008,0,1,7,6,15,11,N
2375917,11,29,2008,0,1,7,6,15,11,N
2375917,11,29,2008,0,1,7,6,15,11,N
1989655,08,29,2003,0,3,8,6,15,13,N
1409889,12,20,1994,142000,3,8,6,3,1,N
1597358,02,24,1998,438000,3,8,6,3,1,N
2861134,04,21,2017,310000,11,8,6,3,1, 
1259807,07,23,1992,40000,1,7,0,2,1,N
1601688,08,08,1997,0,3,8,6,15,8,N
1549880,05,15,1997,0,3,3,2,15,5,N
1424827,04,11,1995,139000,3,8,6,2,1,N
2908005,12,18,2017,175000,3,3,2,3,1,N
856559,12,17,1985,168000,3,8,0,2,1, 
2581663,11,30,2012,0,3,8,6,2,10,N
3086233,11,20,2020,0,11,3,2,15,18,N
1697544,07,06,1999,453000,3,8,6,3,1,N
2556049,07,12,2012,0,3,3,2,15,18,N
2708843,12,26,2014,605000,3,8,6,3,1,N
1468317,01,18,1996,0,1,0,0,15,14,N
2233387,08,26,2006,0,3,8,6,3,13,N
1393545,08,25,1994,300000,3,8,0,2,1,N
2622156,04,16,2013,0,3,8,6,15,11,N
2002832,11,18,2003,0,3,8,6,15,13,N
2016836,01,15,2004,0,3,8,6,15,5,N
1260640,07,20,1992,203000,3,8,0,2,1,N
3064358,06,23,2020,0,11,8,6,2,18,N
1413444,01,12,1995,90000,3,8,6,2,1,N
2769584,11,30,2015,2199990,2,8,6,3,1,N
1745203,03,27,2000,250000,3,3,2,3,1,N
1637864,07,30,1998,0,3,8,6,24,8,N
2881725,08,03,2017,0,3,8,6,26,11,N
2881725,08,03,2017,0,3,8,6,26,11,N
1495279,06,19,1996,0,3,8,6,15,18,N
3061958,08,06,2020,952500,11,8,6,2,1,N
1850565,10,31,2001,86500,1,7,6,3,1,N
1814411,04,25,2001,231950,3,8,6,3,1,N
2329761,01,17,2008,0,1,7,6,19,11,N
1762028,06,06,2000,419880,2,8,6,3,1,N
1246319,05,12,1992,0,3,8,0,15,9,N
1760596,06,06,2000,171000,3,8,6,3,1,N
1521796,12,04,1996,85000,3,9,6,3,1,N
1628696,07,23,1998,173900,3,8,6,3,1,N
2076089,10,04,2004,820000,3,8,6,3,1,N
1465706,01,03,1996,60000,1,0,0,3,1,N
1886716,12,27,2001,420000,3,8,6,3,1,N
2582889,12,03,2012,175000,3,2,7,15,19,N
2649188,01,03,2014,312800,3,8,6,3,1,N
2097666,01,03,2005,323950,2,8,6,3,1,N
1491477,06,14,1996,92000,3,3,2,3,1,N
2032485,04,17,2004,510811,2,8,6,3,1,N
3026944,12,20,2019,210000,3,3,2,3,1,N
1948856,03,07,2003,140000,1,7,6,2,1,N
3046973,05,13,2020,0,11,8,6,2,18,N
2595683,03,21,2013,283313,3,3,2,18,4,N
2359563,08,13,2008,295000,3,8,6,3,1,N
1504254,09,03,1996,138185,3,3,2,3,1,N
1136896,05,21,1990,116500,3,8,6,2,1,N
2004285,11,19,2003,251000,3,3,2,3,1,N
2220435,05,15,2006,0,3,8,6,15,13,N
2686312,08,05,2014,450000,3,8,6,3,1,N
1793082,12,06,2000,3495000,3,8,6,3,1,N
1350830,12,22,1993,195000,3,8,0,2,1,N
2405740,08,25,2009,165000,3,8,6,22,1,N
2816118,08,12,2016,275500,11,8,6,3,1, 
2926196,03,30,2018,571000,11,8,6,3,1,N
2040303,05,20,2004,210000,2,3,2,3,1,N
792935,09,13,1984,87634,2,8,0,2,1, 
2885441,08,16,2017,0,3,3,2,15,5,N
2158976,09,26,2005,159950,3,3,2,3,1,N
2258400,12,28,2006,699990,2,8,6,3,1,N
2682278,07,23,2014,1139990,3,8,6,3,1, 
1940597,02,20,2003,243600,3,8,6,3,1,N
2307169,08,24,2007,410000,3,8,6,3,1,N
1237735,03,19,1992,123000,2,8,0,2,1,N
2279861,04,10,2007,0,3,8,6,15,11,N
1577591,03,24,1997,0,3,7,0,15,14,N
1002985,05,25,1988,27900,3,3,0,2,1,N
1957810,05,01,2003,0,3,8,6,15,5,N
1862831,01,11,2002,0,3,9,6,15,10,N
1692173,06,09,1999,610000,3,8,6,3,1,N
1773606,08,25,2000,352750,3,8,6,3,1,N
1773606,08,25,2000,352750,3,8,6,3,1,N
1773606,08,25,2000,352750,3,8,6,3,1,N
2714050,02,09,2015,0,3,8,6,15,13,N
2674686,06,10,2014,555000,3,8,6,3,1,N
2812256,07,20,2016,655000,3,8,6,3,1,N
3055247,07,01,2020,710000,3,8,6,3,1,N
1481415,04,09,1996,208000,3,8,6,3,1,N
3084632,09,25,2020,0,14,3,2,15,18,N
1894140,06,25,2002,362000,3,8,6,3,1,N
2775579,12,31,2015,540000,3,8,6,3,1,N
2066706,08,17,2004,0,3,8,6,15,10,N
889460,07,23,1986,142000,3,8,0,2,1,N
2471561,11,03,2010,0,3,8,6,15,18,N
2301160,07,25,2007,300000,2,3,2,3,1,N
1925399,12,02,2002,750000,2,8,6,3,1,N
3032106,01,31,2020,2769788,91,1,7,2,1,N
2753019,08,24,2015,422000,3,8,6,3,1,N
2271420,03,14,2007,875000,3,2,11,3,1,N
1545373,05,14,1997,197500,3,8,6,3,1,N
1749062,04,21,2000,0,3,8,6,15,10,N
1862388,01,02,2002,400000,3,8,0,3,1,N
3091816,12,22,2020,510000,14,3,2,2,1,N
3032616,01,08,2020,899950,3,8,6,3,1,N
1802980,02,13,2001,219950,3,3,2,3,5,N
1626280,06,30,1998,0,3,8,0,15,11,N
2318470,10,29,2007,0,1,7,6,15,18,N
2892618,09,13,2017,0,3,8,6,15,18,N
865362,02,27,1986,60000,3,8,0,2,1, 
2526482,01,13,2012,0,3,8,6,15,13,N
1406471,11,01,1994,87521,4,9,0,2,1,N
843351,09,18,1985,0,3,8,0,15,9, 
1181361,03,26,1991,70000,3,8,0,2,1,N
1181361,03,26,1991,70000,3,8,0,2,1,N
3059656,07,22,2020,0,3,8,6,15,18,N
2976944,01,28,2019,0,11,8,6,15,1,N
1817276,05,08,2001,205000,3,8,6,3,5,N
2322493,11,26,2007,0,3,8,6,15,18,N
1209926,09,18,1991,64950,3,8,0,2,1,N
1897948,07,02,2002,429000,3,8,6,3,1,N
1324528,08,09,1993,360000,3,3,0,2,1,N
1268757,09,16,1992,0,3,8,0,15,9,N
2515923,10,26,2011,453000,3,8,6,3,1,N
2286700,05,18,2007,0,3,8,6,15,13,N
1499655,08,05,1996,134000,3,8,6,3,1,N
2113408,03,25,2005,388500,3,8,6,3,8,N
2378494,01,26,2009,0,3,8,6,15,10,N
1845271,09,24,2001,125000,3,8,6,3,1,N
1936640,01,29,2003,552000,2,8,6,3,1,N
2657963,03,13,2014,470000,1,7,6,3,1,N
2004198,11,14,2003,235000,3,8,6,3,1,N
1696547,06,28,1999,166900,0,3,2,3,1,N
2916179,02,09,2018,355000,3,8,6,3,1,N
2899980,11,07,2017,461500,3,8,6,3,1,N
3110285,04,07,2021,950000,11,8,6,2,1,N
1913577,09,19,2002,261000,3,8,6,3,1,N
1961695,05,29,2003,70000,3,3,2,3,18,N
1961695,05,29,2003,70000,3,3,2,3,18,N
1830087,07,13,2001,325413,2,8,6,3,1,N
1399000,10,06,1994,112500,3,8,6,2,1,N
3055234,06,29,2020,856000,3,8,6,3,1,N
2526813,01,17,2012,472500,3,8,6,22,1, 
2435477,03,26,2010,0,3,3,2,18,4,N
1411833,12,23,1994,0,3,8,6,15,9,N
2620223,07,16,2013,651000,3,8,6,22,1,N
1727016,12,10,1999,123000,3,3,2,3,1,N
1813031,04,18,2001,164000,3,3,2,3,1,N
1467271,01,19,1996,135990,2,3,2,3,1,N
3048654,05,14,2020,0,3,2,7,15,18,N
2556704,07,25,2012,712000,3,8,6,3,1,N
2981435,02,10,2019,0,11,8,6,15,1,N
2244557,10,05,2006,778000,3,8,6,3,1,N
2819328,08,26,2016,765000,11,8,6,3,1, 
1091769,10,13,1989,132000,3,8,0,2,1,N
1572633,10,26,1995,0,3,2,11,15,18,N
2554027,06,29,2012,0,2,8,6,15,10,N
1501263,08,15,1996,168500,3,8,6,3,1,N
2282936,04,30,2007,494000,3,8,6,3,1,N
2087466,10,05,2004,421000,3,2,11,3,1,N
1373046,05,03,1994,130000,3,8,0,2,1,N
2223910,05,26,2006,0,3,3,2,15,5,N
2057965,07,09,2004,0,3,8,0,15,14,N
1371801,04,26,1994,118500,3,8,0,2,1,N
2442278,05,17,2010,0,3,8,6,26,4,N
1409951,12,20,1994,257000,3,8,6,2,1,N
2895553,10,10,2017,550000,11,8,6,3,1,N
2258174,12,18,2006,826223,2,8,6,3,1,N
2611181,04,22,2013,0,3,8,6,15,18,N
2825453,09,20,2016,665000,14,3,2,3,1, 
1428726,05,15,1995,120000,3,8,6,2,1,N
1691763,06,15,1999,547500,3,8,6,3,1,N
1531617,03,03,1997,162000,3,8,6,3,1,N
2697157,10,14,2014,195000,3,8,6,3,1,N
2241723,07,10,2006,0,3,3,2,3,16,N
915549,12,12,1986,56000,3,8,0,2,1, 
1829234,06,27,2001,0,3,3,2,24,8,N
2200796,04,07,2006,0,3,2,11,15,5,N
1715570,10,08,1999,495000,3,3,2,3,1,N
2692111,09,23,2014,582000,3,8,6,3,1,N
1441650,07,31,1995,0,3,8,6,15,8,N
1638407,09,10,1998,3493976,3,0,4,3,5,N
1313061,05,07,1993,0,3,8,0,15,18,N
2619842,06,20,2013,0,3,8,6,24,8,N
2344098,04,25,2008,0,2,8,6,15,18,N
1462263,12,15,1995,203000,3,8,6,3,1,N
2481595,08,24,2009,0,3,8,6,15,5,N
1533858,03,12,1997,92600,3,8,6,3,1,N
2748610,07,29,2015,1000000,3,8,6,22,1, 
2125777,05,04,2005,0,3,2,11,24,5,N
1043833,09,09,1988,0,3,8,6,15,18,N
1234781,03,06,1992,0,3,8,0,15,18,N
1821191,05,25,2001,0,3,8,6,15,18,N
1391028,08,14,1994,125000,4,9,0,2,1,N
2393184,05,27,2009,0,3,8,6,15,18,N
2467938,11,15,2010,0,3,8,6,18,4,N
1510826,09,27,1996,0,3,2,11,0,8,N
2519088,11,17,2011,140000,3,3,2,18,4,N
1580658,11,21,1997,215000,3,8,6,3,1,N
1927723,12,11,2002,308500,3,8,6,3,1,N
2213843,06,07,2006,0,3,8,6,15,10,N
1158979,09,24,1990,195000,3,8,0,2,1,N
809563,01,15,1985,58500,3,3,0,2,1, 
2024113,03,09,2004,0,3,8,6,15,5,N
1725444,12,06,1999,750000,3,7,6,3,1,N
1988165,09,05,2003,389950,3,8,6,3,1,N
852490,11,11,1985,0,3,8,6,2,8, 
2242069,10,03,2006,9865000,3,2,11,3,1,N
2249436,11,09,2006,0,3,8,6,15,10,N
1635042,08,26,1998,189500,3,8,6,3,1,N
1234643,03,04,1992,0,3,8,0,15,9,N
1541273,04,24,1997,46750,3,8,6,15,14,N
1721986,11,12,1999,370990,2,8,6,3,1,N
3061231,07,28,2020,1180000,11,8,6,2,1,N
1451130,09,26,1995,475000,2,3,2,3,1,N
2365362,09,25,2008,725000,3,8,6,10,1,N
2061618,08,09,2004,204000,3,8,6,3,1,N
2337519,03,03,2008,356000,3,3,2,3,1,N
2270904,03,12,2007,333000,3,8,6,3,1,N
2712527,02,04,2015,15610000,2,3,2,3,1,N
2712527,02,04,2015,15610000,2,3,2,3,1,N
2712527,02,04,2015,15610000,2,3,2,3,1,N
2712527,02,04,2015,15610000,2,3,2,3,1,N
1981280,08,12,2003,208000,3,8,6,3,1,N
2552205,04,23,2012,1015000,3,8,6,3,18,N
2553997,07,09,2012,0,3,3,2,3,13,N
2363938,09,09,2008,750000,3,8,6,2,1,N
1394328,08,29,1994,77000,3,8,6,2,1,N
2150820,08,26,2005,326632,2,8,6,3,1,N
1605873,12,31,1997,0,1,0,10,15,14,N
1379654,06,07,1994,875000,3,8,6,2,1,N
1264036,08,21,1992,167500,3,8,0,2,1,N
2853122,02,24,2017,582500,11,8,6,3,1, 
1485767,05,17,1996,70000,3,8,6,3,6,N
2093767,12,29,2004,0,3,3,2,15,10,N
2093767,12,29,2004,0,3,3,2,15,10,N
2623443,08,05,2013,650000,3,8,6,22,8,N
1540401,04,10,1997,120000,3,8,6,3,1,N
2602393,04,26,2013,822000,3,8,6,3,1,N
2683927,08,04,2014,169500,3,3,2,3,1,N
1766890,07,18,2000,275000,3,3,2,3,1,N
1368221,04,05,1994,224500,3,8,6,2,1,N
1293090,02,09,1993,0,3,8,0,15,8,N
981282,12,30,1987,91800,2,8,0,2,1,N
2540725,04,27,2012,0,3,8,6,15,18,N
1601922,03,26,1998,422990,2,8,6,3,1,N
2863045,04,28,2017,325000,3,3,2,3,1,N
2863045,04,28,2017,325000,3,3,2,3,1,N
1638926,09,15,1998,156990,2,3,2,3,1,N
1755737,04,13,2000,0,1,0,3,15,14,N
2669004,04,25,2014,480000,3,8,6,3,1,N
1763867,07,03,2000,362500,3,8,6,3,1,N
1919240,10,29,2002,131440,3,3,2,3,1,N
1074751,07,18,1989,0,3,8,6,15,8,N
2271008,03,06,2007,279000,3,3,2,3,1,N
2604153,04,24,2013,0,3,8,6,15,16,N
1719137,10,22,1999,375000,3,8,6,3,1,N
2775223,11,11,2015,0,3,8,6,15,5,N
1362581,10,11,1993,0,1,7,0,15,9,N
2789789,03,03,2016,0,3,8,6,15,18,N
1589804,01,07,1998,0,3,8,6,15,10,N
2089796,03,18,1996,0,3,8,6,3,16,N
1335274,10,05,1993,175000,3,3,0,2,1,N
2865123,05,03,2017,0,3,8,6,15,18,N
2242702,10,06,2006,1079100,1,7,6,3,1,N
2160682,10,05,2005,405000,3,3,2,3,1,N
2160682,10,05,2005,405000,3,3,2,3,1,N
2160682,10,05,2005,405000,3,3,2,3,1,N
2449900,07,12,2010,145000,1,7,6,3,1,N
2878583,07,14,2017,675000,11,8,6,3,1,N
1265025,08,28,1992,66692,3,8,0,21,18,N
1591663,01,22,1998,237000,3,8,6,3,1,N
3004653,07,30,2019,0,3,8,6,2,5,N
2389294,04,23,2009,319000,3,8,6,3,1,N
1701404,07,26,1999,163650,3,8,6,3,1,N
2700359,11,10,2014,0,3,2,7,15,10,N
1798455,11,22,2000,0,3,8,6,15,11,N
2414418,10,21,2009,199950,2,3,2,3,1,N
2574230,11,08,2012,0,3,8,6,15,11,N
1354056,01,15,1994,300000,3,8,0,2,1,N
1258548,07,14,1992,0,3,8,6,15,9,N
1648317,10,29,1998,67000,3,3,2,3,1,N
1347579,10,07,1993,0,3,8,0,15,9,N
1757206,05,31,2000,139950,2,3,2,3,1,N
2598603,04,09,2013,127100,3,8,6,3,8,N
1227775,01,08,1992,184000,3,8,0,2,17,N
1687862,05,17,1999,0,1,0,0,15,10,N
2488080,04,20,2011,83000,3,8,6,22,18,N
1393495,08,30,1994,95000,3,8,6,2,1,N
1732656,01,14,2000,263000,3,8,6,3,1,N
2250831,11,16,2006,327500,3,8,6,3,1,N
2906889,12,08,2017,630000,3,8,6,3,1,N
3009930,09,09,2019,280000,11,8,6,3,1,N
2319184,10,31,2007,110000,1,7,6,3,1,N
1400665,10,17,1994,401900,2,8,6,2,1,N
3055685,06,29,2020,1345000,3,8,6,3,1,N
1098429,11,15,1989,199650,2,8,0,2,1,N
2644059,11,22,2013,0,3,8,6,15,18,N
1430674,05,11,1995,470000,3,8,6,2,1,N
1430674,05,11,1995,470000,3,8,6,2,1,N
1295412,02,23,1993,158000,3,8,0,2,1,N
2060535,07,22,2004,292410,2,8,6,3,1,N
2744744,07,16,2015,469000,3,8,6,3,1,N
2346516,05,19,2008,0,2,3,2,3,18,N
1346034,10,21,1993,0,3,8,0,15,9,N
1385893,07,19,1994,0,3,8,6,15,9,N
866530,03,04,1986,86390,2,8,6,2,1, 
1794925,12,28,2000,330000,2,8,6,3,1,N
2033612,04,08,2004,10000,1,2,6,26,1,N
1866561,01,30,2002,263000,3,8,6,3,1,N
1809512,01,26,2001,0,3,8,6,15,14,N
1285689,12,18,1992,130000,3,8,0,2,1,N
1721924,11,14,1999,165000,3,8,6,3,1,N
2537435,03,27,2012,502500,3,8,6,3,1,N
1243840,04,15,1992,0,3,8,0,15,9,N
2041618,02,14,2004,0,3,8,11,15,14,N
1179473,03,14,1991,152500,3,8,0,2,1,N
2044492,05,28,2004,0,3,2,11,15,5,N
1431122,05,23,1995,113700,3,8,6,3,1,N
2665016,04,25,2014,140000,3,3,2,24,8,N
2608667,05,22,2013,349950,3,8,6,3,1,N
1722883,11,09,1999,0,0,0,0,15,14, 
2356393,03,17,2008,0,3,8,6,15,11,N
1709127,07,09,1999,0,4,9,6,15,14, 
1986677,09,04,2003,0,2,3,2,15,10,N
2020460,02,17,2004,1000,1,8,6,26,0,N
2341975,03,17,2008,0,3,8,6,15,14,N
1289330,12,25,1992,0,3,3,0,15,9,N
2280308,04,17,2007,203000,3,3,2,3,1,N
1090914,10,02,1989,0,3,8,0,15,9,N
3062756,08,04,2020,480000,11,8,6,2,1,N
899942,09,19,1986,42500,1,7,6,2,1,N
1446813,09,05,1995,225000,3,8,0,2,1,N
1399753,09,26,1994,0,3,8,0,15,18,N
1819798,05,22,2001,269515,2,8,6,3,1,N
1297785,12,30,1992,0,3,8,0,15,18,N
1297785,12,30,1992,0,3,8,0,15,18,N
1328603,08,25,1993,0,3,8,0,15,9,N
1184207,02,27,1991,0,3,2,6,15,9,N
1538034,02,22,1997,189950,3,8,6,3,1,N
2012360,01,08,2004,0,3,8,6,18,4,N
2876921,07,12,2017,275000,14,3,2,3,1,N
2646388,11,20,2013,0,3,3,2,18,8,N
2981834,04,08,2019,265000,3,8,6,3,1,N
2506553,08,22,2011,0,3,8,6,18,4,N
2472443,09,01,2010,0,3,8,6,15,5,N
1563875,08,21,1997,135000,2,8,6,3,1,N
1480395,04,11,1996,0,3,8,6,15,13,N
986499,01,26,1988,255000,3,8,0,2,1,N
1734658,01,21,2000,0,3,8,3,15,5,N
1207667,08,26,1991,82500,3,3,0,2,1,N
1284322,12,09,1992,369950,2,8,6,2,1,N
1360766,02,17,1994,245000,3,8,0,2,1,N
2193279,03,10,2006,253500,3,8,6,3,1,N
1852742,11,07,2001,0,3,3,2,15,10,N
3021333,11,13,2019,522500,3,8,6,3,1,N
1430691,05,23,1995,111490,2,3,2,3,1,N
2194792,03,17,2006,250000,3,8,6,3,1,N
1738777,02,28,2000,244500,3,8,6,3,1,N
2160953,10,03,2005,0,0,8,6,15,13,N
2957217,10,09,2018,721800,11,8,6,3,1,N
2352163,05,21,2008,0,3,8,6,2,5,N
1433349,06,15,1995,112500,3,8,6,3,1,N
1479199,04,01,1996,127000,6,3,2,3,1,N
1343223,11,09,1993,146500,3,8,0,2,1,N
2869513,05,23,2017,0,3,8,6,15,10,N
2904106,11,29,2017,539800,3,3,2,3,1,N
1424918,04,11,1995,120000,3,8,6,2,1,N
2145298,07,28,2005,649900,3,8,6,3,1,N
2199578,04,07,2006,740000,3,8,6,3,1,N
2718434,03,11,2015,505000,3,8,6,3,1,N
1722328,11,09,1999,349000,0,0,0,3,1,N
2567845,09,28,2012,240000,3,8,6,3,8,N
1950936,03,29,2003,975000,3,8,6,3,1,N
734326,08,01,1983,85000,3,2,0,2,1, 
2780704,02,12,2016,620000,3,8,6,3,1,N
1686156,05,07,1999,157000,3,8,6,2,18,N
2901656,11,16,2017,1232000,2,8,6,3,1,N
2901656,11,16,2017,1232000,2,8,6,3,1,N
2420428,11,24,2009,0,3,3,2,15,18,N
1337538,10,14,1993,0,3,8,0,15,9,N
1842539,09,05,2001,102950,3,3,2,3,1,N
3057714,07,08,2020,2950000,11,8,6,2,1,N
2734888,06,04,2015,650000,3,8,6,3,1,N
2283658,05,04,2007,0,3,8,6,3,1,N
1837254,08,20,2001,205000,3,8,6,3,1,N
1330152,09,03,1993,135000,3,8,0,2,1,N
2107181,03,09,2005,426000,3,8,6,3,5,N
2292757,06,15,2007,617000,1,7,6,3,1,N
2144928,08,02,2005,0,3,8,6,15,10,N
2677390,07,01,2014,260000,3,8,6,3,1,N
2018412,02,06,2004,31214,3,8,6,15,18,N
1896673,04,18,2002,0,3,8,6,22,5,N
1695804,06,24,1999,290000,3,8,6,3,1,N
2935583,05,15,2018,500000,11,8,6,3,1,N
2916707,02,01,2018,0,3,8,6,15,18,N
3069059,09,11,2020,380811,59,3,7,2,1,N
2244863,10,17,2006,257000,3,8,6,3,1,N
3001164,07,21,2019,0,3,3,2,15,10,N
1567445,09,10,1997,189000,3,8,6,3,12,N
793608,09,19,1984,0,1,8,6,2,18, 
1535048,03,26,1997,133990,2,3,2,3,1,N
2700297,10,23,2014,558000,3,8,6,18,4,N
2096008,01,12,2005,285000,3,8,6,3,1,N
2533368,03,05,2012,88500,3,3,2,3,1,N
1417035,02,14,1995,172000,3,8,6,2,1,N
2331577,01,17,2008,0,3,8,6,15,18,N
3097944,02,01,2021,0,11,8,6,15,18,N
2046768,06,10,2004,250000,3,8,6,3,1,N
1539189,04,17,1997,29500,1,7,6,3,1,N
2318449,10,23,2007,515000,2,3,2,3,1,N
2311367,09,13,2007,32000,1,7,6,3,1,N
2526634,01,11,2012,305000,3,8,6,3,1,N
1158544,08,13,1990,0,3,8,6,15,9,N
1902860,08,02,2002,0,3,8,6,15,5,N
1313918,06,11,1993,205000,1,7,0,2,17,N
2528061,01,25,2012,120000,3,3,2,3,1,N
1900886,07,25,2002,472990,2,8,6,3,1,N
2195135,03,16,2006,0,3,8,6,15,10,N
2787329,03,26,2016,614000,3,8,6,3,1,N
2269543,03,05,2007,290000,1,7,6,3,1,N
1636076,08,24,1998,384000,3,8,6,3,1,N
2854708,03,01,2017,40000,59,1,7,3,1,N
3063454,08,10,2020,1225000,11,8,6,2,1,N
2679799,07,15,2014,0,3,8,6,15,13,N
2107987,02,23,2005,70137,3,8,6,15,18,N
2596440,03,19,2013,1462000,3,8,6,3,1,N
1905865,08,17,2002,83000,3,8,6,15,18,N
2227852,08,04,2006,0,3,8,6,15,10,N
1286583,12,22,1992,241000,3,8,0,2,1,N
3019993,12,24,2018,0,3,8,6,15,18,N
2801193,06,03,2016,175000,3,8,6,3,1,N
2272767,03,18,2007,208665,2,3,2,3,1,N
1781583,10,04,2000,0,3,0,4,15,18,N
2130661,06,08,2005,440500,3,8,6,3,1,N
2388735,04,28,2009,257000,3,3,2,3,1,N
2165544,10,22,2005,659000,3,8,6,3,12,N
2859024,03,24,2017,1070000,3,8,6,3,1,N
3090681,12,21,2020,1050000,11,8,6,2,1,N
2166180,10,27,2005,195000,3,8,6,3,8,N
2166180,10,27,2005,195000,3,8,6,3,8,N
2522228,12,05,2011,523750,3,8,6,3,1,N
2689615,09,02,2014,643002,3,8,6,3,1,N
2218766,06,30,2006,3000000,3,2,11,3,1,N
1654034,11,27,1998,134950,2,8,6,3,1,N
2199916,04,11,2006,120000,3,7,6,3,1,N
1265471,08,21,1992,140000,3,8,0,2,18,N
1411426,12,15,1994,708000,3,2,0,2,9,N
1719534,11,01,1999,2100000,1,1,11,4,1,N
1674859,03,22,1999,225000,3,8,6,3,1,N
3093289,01,04,2021,912000,11,8,6,2,1,N
2329978,01,23,2008,380000,3,8,6,3,1,N
2612122,06,17,2013,151150,3,3,2,18,4,N
2098355,01,26,2005,360000,3,8,6,3,1,N
2313010,09,25,2007,330000,3,7,6,3,1,N
2754705,07,29,2015,225000,3,8,6,4,18,N
1284026,12,10,1992,0,3,8,0,15,9,N
1714344,09,10,1999,0,3,8,6,15,11,N
2051136,06,22,2004,245500,3,8,6,3,1,N
1618758,06,12,1998,780000,0,0,0,3,1,N
1241290,03,31,1992,137500,3,8,0,2,1,N
2342510,04,16,2008,0,2,8,6,15,10,N
2051771,06,03,2004,389950,2,3,2,3,1,N
1364778,03,22,1994,175000,3,8,0,2,1,N
1610411,04,24,1998,0,3,8,6,7,5,N
2121338,04,29,2005,0,3,8,6,15,10,N
3048562,05,04,2020,739950,2,8,6,22,1,N
2521761,11,17,2011,0,3,8,6,15,13,N
1352312,12,27,1993,189500,2,8,0,2,1,N
3036818,02,26,2020,325500,3,3,2,3,1,N
1321260,07,21,1993,0,3,8,0,15,18,N
1226384,01,09,1992,159500,3,8,0,2,17,N
1575028,10,20,1997,0,3,8,6,15,18,N
1482164,04,02,1996,0,2,0,11,4,8,N
1482164,04,02,1996,0,2,0,11,4,8,N
957742,06,29,1987,0,3,8,6,15,9,N
2983167,04,08,2019,0,3,8,6,3,16,N
1475617,03,14,1996,259900,2,3,2,3,1,N
3044439,04,22,2020,645000,3,8,6,3,1,N
2729761,04,30,2015,305000,3,8,6,3,1,N
2361814,08,30,2008,0,3,8,6,15,13,N
917496,12,09,1986,0,3,3,0,2,18,N
2586126,01,22,2013,0,3,3,2,15,13,N
2033827,04,15,2004,318000,3,8,6,3,1,N
2966669,12,14,2018,1543000,13,2,7,3,1,N
2271963,03,09,2007,275000,3,3,2,3,1,N
2771685,12,11,2015,332500,3,8,6,3,1,N
2748098,07,30,2015,0,3,2,7,15,13,N
1497423,07,01,1996,128000,3,8,6,3,1,N
2792676,04,21,2016,255600,3,8,6,18,4,N
2588056,01,31,2013,445000,3,8,6,3,1, 
1964880,06,02,2003,603950,0,8,0,3,1,N
2655167,02,21,2014,0,3,8,6,15,13, 
2553644,07,02,2012,131000,3,3,2,3,1,N
1945065,03,05,2003,450000,3,8,6,3,1,N
2456614,08,09,2010,383800,3,8,6,3,1,N
1129170,04,06,1990,149950,3,8,0,2,1,N
768348,03,26,1984,74950,3,8,6,2,1, 
2851127,12,29,2016,0,3,8,6,15,5,N
1620625,06,16,1998,26500,3,3,2,3,1,N
1766685,07,14,2000,246950,3,8,6,3,1,N
1593528,02,12,1998,90000,1,7,6,3,1,N
3084888,11,20,2020,590000,11,8,6,2,1,N
1358202,02,02,1994,0,3,8,0,15,8,N
887625,07,14,1986,0,1,7,0,15,18, 
3078902,10,25,2020,370000,11,8,6,2,1,N
1055449,04,18,1989,0,3,8,0,15,18,N
2763992,10,21,2015,0,3,8,6,15,13,N
3005845,08,14,2019,650000,11,8,6,3,1,N
2762940,10,15,2015,396000,3,8,6,3,1,N
